artist_uri,artist,track_uri,track_name,track_url,popularity
spotify:artist:44vREmJC0OlVZjZaGLqVEd,Morray,spotify:track:03xWAvfTnVSZFhSkjQNiqR,Kingdom,https://open.spotify.com/track/03xWAvfTnVSZFhSkjQNiqR,65
spotify:artist:6AyATGg7mDgBlZ4N5uNog0,SYML,spotify:track:6D926nR83tnA51NIEa4CIX,STAY CLOSE,https://open.spotify.com/track/6D926nR83tnA51NIEa4CIX,72
spotify:artist:5zUSfxfP1NETZiaWt0Ui0a,Casiio,spotify:track:3mUOqcCYXHID9fdLnqdWan,Emura,https://open.spotify.com/track/3mUOqcCYXHID9fdLnqdWan,68
spotify:artist:4WN5naL3ofxrVBgFpguzKo,Rudimental,spotify:track:1hwaRnGPZyZUCVWuteEpUL,"Be the One (feat. MORGAN, Digga D, TIKE & Keeya Keys) [Dub]",https://open.spotify.com/track/1hwaRnGPZyZUCVWuteEpUL,77
spotify:artist:4SCWiQbJCMTHK737aNUqBJ,Little Symphony,spotify:track:4x2V2DCVKF0O2fw5rDfHWL,Relevate,https://open.spotify.com/track/4x2V2DCVKF0O2fw5rDfHWL,68
spotify:artist:1dXyyDButMVteLKOOVqz6Z,Eduardo Luzquiños,spotify:track:7vF6rBWicwDJHwRVeqpfUD,Needed Me TikTok (Remix),https://open.spotify.com/track/7vF6rBWicwDJHwRVeqpfUD,76
spotify:artist:1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,spotify:track:6xptYIuwEVMKHeS3lSsvQV,"Words Of Love (Live On The Ed Sullivan Show, December 11, 1966)",https://open.spotify.com/track/6xptYIuwEVMKHeS3lSsvQV,70
spotify:artist:4nZmMrwH6LxHnCzQv4IFUE,BIG30,spotify:track:5aT7TSBM2cQOWzMj4KqjLz,375 #FreeLilHank,https://open.spotify.com/track/5aT7TSBM2cQOWzMj4KqjLz,63
spotify:artist:4nZmMrwH6LxHnCzQv4IFUE,BIG30,spotify:track:420htygt5PXB2AGVCkblnO,EBGK,https://open.spotify.com/track/420htygt5PXB2AGVCkblnO,63
spotify:artist:4nZmMrwH6LxHnCzQv4IFUE,BIG30,spotify:track:2TJZDBL7BDLCpePkx5SsR2,Perc Talk,https://open.spotify.com/track/2TJZDBL7BDLCpePkx5SsR2,63
spotify:artist:0gg11prPP6OqtUvBcKnPpq,Rylo Rodriguez,spotify:track:5gXp3RbGtYHiXXzMKdRWsl,Funeral Ashes,https://open.spotify.com/track/5gXp3RbGtYHiXXzMKdRWsl,63
spotify:artist:3JFsVIxOn7STeilPICkkB2,Lamb of God,spotify:track:50P11pPE69u785BEvcCG9o,Ghost Shaped People,https://open.spotify.com/track/50P11pPE69u785BEvcCG9o,67
spotify:artist:0fauHpmSHwodVYIjTqOGHz,Yiruma,spotify:track:3XCtS4ipfjCVnoktO6n3l2,Kiss The Rain (Orchestra Version),https://open.spotify.com/track/3XCtS4ipfjCVnoktO6n3l2,72
spotify:artist:6y7frW1RUq3XBBXbYowVpk,Chandler Moore,spotify:track:6xUONuZWu1EZfjxUu5FuxD,King of Kings,https://open.spotify.com/track/6xUONuZWu1EZfjxUu5FuxD,64
spotify:artist:3FLUBwpAnaIlIKeaBfsxFe,Kito,spotify:track:2m3RjRXib3un5AEh08k8Fe,Recap (with VanJess & Channel Tres),https://open.spotify.com/track/2m3RjRXib3un5AEh08k8Fe,68
spotify:artist:73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,spotify:track:3PMpFfU2bGnhwotprL9ylW,Get in Trouble (So What) (Timmy Trumpet Remix),https://open.spotify.com/track/3PMpFfU2bGnhwotprL9ylW,78
spotify:artist:2gGtD7OGXbNZAY3oCZvZqA,Rob Vicious,spotify:track:7JpEWPbqSPIQPgIzJUTLgJ,Back 2 Back,https://open.spotify.com/track/7JpEWPbqSPIQPgIzJUTLgJ,63
spotify:artist:2gGtD7OGXbNZAY3oCZvZqA,Rob Vicious,spotify:track:6udas0QPeYMlFiHnQF2wZJ,Back In My Bag,https://open.spotify.com/track/6udas0QPeYMlFiHnQF2wZJ,63
spotify:artist:2wC90WSKQd0BvdxJZ0mObr,El Komander,spotify:track:0st8D46LTWtpUY00DesqXd,Doscientas Rosas (En Vivo),https://open.spotify.com/track/0st8D46LTWtpUY00DesqXd,71
spotify:artist:4m6ubhNsdwF4psNf3R8kwR,KHEA,spotify:track:0TaF4Nl8YKT0H0D2bb2M8B,tu msj 3,https://open.spotify.com/track/0TaF4Nl8YKT0H0D2bb2M8B,81
spotify:artist:0PrhwIWbqYFYyY2ZrkIWgI,Adriel Favela,spotify:track:2a46KLSUKybW2RX5GKNcZQ,Eres,https://open.spotify.com/track/2a46KLSUKybW2RX5GKNcZQ,70
spotify:artist:6cd3XfCAc3e596RQW8P94H,Rustage,spotify:track:6TRb9uWuFKBPSlt4hKsgsO,Walking with the Dead (Jujutsu Kaisen Rap) [feat. Richie Branson],https://open.spotify.com/track/6TRb9uWuFKBPSlt4hKsgsO,65
spotify:artist:436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,spotify:track:4gnCutL4o7Is3ykZAPOdHC,"Saint-Saëns: 'Cyprès' from Cyprès et lauriers in D Minor, Op. 156",https://open.spotify.com/track/4gnCutL4o7Is3ykZAPOdHC,68
spotify:artist:0wcen0V8FgQu6xYupnZMbB,softy,spotify:track:7wIM7HsOihKr3rei97GPdv,Ocean Depths,https://open.spotify.com/track/7wIM7HsOihKr3rei97GPdv,68
spotify:artist:2ZavqCJe7uqkRpISes0NFi,Iamsu!,spotify:track:1k7du1Jwzjfj85jcTR93et,510,https://open.spotify.com/track/1k7du1Jwzjfj85jcTR93et,64
spotify:artist:2bdcBjvuI9worc472GbeU0,Samuel Kim,spotify:track:1KVa71AXLhxrWNT4dFN2iF,"Gurenge (from ""Demon Slayer"") (Epic Version)",https://open.spotify.com/track/1KVa71AXLhxrWNT4dFN2iF,68
spotify:artist:2bdcBjvuI9worc472GbeU0,Samuel Kim,spotify:track:7sc48UkOslbSSRO1b2jZDc,"Reiner Transformation Theme (from ""Attack on Titan Season 4"") [Ashes on The Fire]",https://open.spotify.com/track/7sc48UkOslbSSRO1b2jZDc,68
spotify:artist:7LWdcPFBFcRaamGjIJbPV7,Laffey,spotify:track:6Y1wOlDmunzqnZ9XGjHBxP,When We Were Kids,https://open.spotify.com/track/6Y1wOlDmunzqnZ9XGjHBxP,67
spotify:artist:319yZVtYM9MBGqmSQnMyY6,Carole King,spotify:track:0mgRHRnVctNI7KhXSnoRMn,Out In the Cold,https://open.spotify.com/track/0mgRHRnVctNI7KhXSnoRMn,68
spotify:artist:0EyZDKtc41e4A3a3v69MxD,Muscadine Bloodline,spotify:track:4nVq9TsD63WqfEtwVVvIdc,See You Tomorrow (Reimagined),https://open.spotify.com/track/4nVq9TsD63WqfEtwVVvIdc,61
spotify:artist:0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,spotify:track:0YWCKvv4iI0zLe8X0HIPA4,Lucky Star,https://open.spotify.com/track/0YWCKvv4iI0zLe8X0HIPA4,69
spotify:artist:0spHbv2fw49lDMkbOAdaqX,WWE,spotify:track:6Ujt9tcUu4vJGYZneseeZY,Blue Collar Solid (Otis),https://open.spotify.com/track/6Ujt9tcUu4vJGYZneseeZY,68
spotify:artist:4oYZcPoj3q3DneXomtQBzg,Merkules,spotify:track:1e2j0MELxXagOh4D5VqDLs,No L's,https://open.spotify.com/track/1e2j0MELxXagOh4D5VqDLs,65
spotify:artist:0Ty63ceoRnnJKVEYP0VQpk,Sting,spotify:track:7ht1oUhOpJhOfZBKsUPZPF,Fields of Gold,https://open.spotify.com/track/7ht1oUhOpJhOfZBKsUPZPF,75
spotify:artist:1UdQqCUR7RwB9YYJONwbdM,TRAPT,spotify:track:4KWj0oPoRDDHUgLTB1H6yq,Turn Me Around Again (Acoustic),https://open.spotify.com/track/4KWj0oPoRDDHUgLTB1H6yq,63
spotify:artist:0HgICyWHmS6rnl8xWEd0x6,Banda Los Sebastianes,spotify:track:6b7E8lOmYascIQBMcNmFtB,Mi Trokita Cumbia,https://open.spotify.com/track/6b7E8lOmYascIQBMcNmFtB,67
spotify:artist:7352aRY2mqSxBZwzUb6LmA,Bow Wow,spotify:track:7yTzL1LM3Ec3DEbMfJHvuP,My Pain,https://open.spotify.com/track/7yTzL1LM3Ec3DEbMfJHvuP,64
spotify:artist:0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,spotify:track:56KhDgM8O8rHxBI7CIEGCw,Fiel,https://open.spotify.com/track/56KhDgM8O8rHxBI7CIEGCw,77
spotify:artist:0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,spotify:track:1Xsr0gEVjs8xZPQDVFpiam,Mari Mari,https://open.spotify.com/track/1Xsr0gEVjs8xZPQDVFpiam,77
spotify:artist:4NsVVzuaZGk4aya8Pyacew,Adam Doleac,spotify:track:3pF8tbhwVEqpef7RJkFUtK,Another (Wedding Version),https://open.spotify.com/track/3pF8tbhwVEqpef7RJkFUtK,61
spotify:artist:1iH2Yx2Ea0kZ0zKI3Nlk30,Goody Grace,spotify:track:6mX89BYM6O0IkHF9FiKzVh,Grape Swisher,https://open.spotify.com/track/6mX89BYM6O0IkHF9FiKzVh,64
spotify:artist:2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,spotify:track:7gpllWdpmFoSnmuUPR996P,You Still Think Of Me,https://open.spotify.com/track/7gpllWdpmFoSnmuUPR996P,68
spotify:artist:1BhWF9W2PngtPSyobKg0rP,Pia Mia,spotify:track:1h8nUjQYI4ZwXZI5Iu5Fq7,What a Girl Wants,https://open.spotify.com/track/1h8nUjQYI4ZwXZI5Iu5Fq7,68
spotify:artist:77DAFfvm3O9zT5dIoG0eIO,Kyla,spotify:track:4ygTjGQWFPVoKh3mcPSghq,Be Somebody,https://open.spotify.com/track/4ygTjGQWFPVoKh3mcPSghq,69
spotify:artist:4n9z9czt00gzw36hdoVU3G,Kainbeats,spotify:track:5ZMNAK4ZOlnCD4cg5QbUhJ,Shrouded Veil,https://open.spotify.com/track/5ZMNAK4ZOlnCD4cg5QbUhJ,66
spotify:artist:7t8PD6GvlbqByM0g7ysSHH,Jef Martens,spotify:track:236BkiP1cmvBqjowBQQvul,Prologue,https://open.spotify.com/track/236BkiP1cmvBqjowBQQvul,67
spotify:artist:6eU0jV2eEZ8XTM7EmlguK6,Black Pumas,spotify:track:4rhqHKUFyeXBfdGUcbYVCQ,"Strangers (From ""Life In A Day"")",https://open.spotify.com/track/4rhqHKUFyeXBfdGUcbYVCQ,67
spotify:artist:7kwEvDE8e7EBGKh5bLczqQ,Anthem Lights,spotify:track:44NmTMZ9k4cWQCHfMvR5Dc,Blinding Lights / Take on Me,https://open.spotify.com/track/44NmTMZ9k4cWQCHfMvR5Dc,65
spotify:artist:4aKdmOXdUKX07HVd3sGgzw,Rezz,spotify:track:5YvYKEQEYJp4orh4z3Dnpk,Sacrificial (feat. PVRIS),https://open.spotify.com/track/5YvYKEQEYJp4orh4z3Dnpk,64
spotify:artist:2kQnsbKnIiMahOetwlfcaS,Raveena,spotify:track:2NDMLu8ZNrAsAsPAoW5VOx,Tweety,https://open.spotify.com/track/2NDMLu8ZNrAsAsPAoW5VOx,64
spotify:artist:0Q8NcsJwoCbZOHHW63su5S,Mora,spotify:track:68Oy57uVLa2uZdWcYNi6M4,Cuándo Será,https://open.spotify.com/track/68Oy57uVLa2uZdWcYNi6M4,72
spotify:artist:3oGVQWQy7lgTMuTnKUZZNZ,Yuki Hayashi,spotify:track:53Subh23bqC6YsFkZ6yaTR,"You Say Run (From ""My Hero Academia"") [Epic Orchestral Ver.]",https://open.spotify.com/track/53Subh23bqC6YsFkZ6yaTR,68
spotify:artist:1MQ48GaF9nanTisRGu3Mtl,Shayne Orok,spotify:track:42LmzZvahPDusSguHQjwGK,"Mahou (From ""The Promised Neverland Season 2"")",https://open.spotify.com/track/42LmzZvahPDusSguHQjwGK,66
spotify:artist:0vg08N1z9G9LrGLkG1nNDS,Mujo,spotify:track:7zcpE1ue1sPRYD7RdqB4Qi,River of Dreams,https://open.spotify.com/track/7zcpE1ue1sPRYD7RdqB4Qi,65
spotify:artist:6xini6REf0CP8muuVvDa91,Daddyphatsnaps,spotify:track:7z3b2kTO2qeDvl6sjxcZGW,Gohan Rap,https://open.spotify.com/track/7z3b2kTO2qeDvl6sjxcZGW,62
spotify:artist:7s3OoIocX1gTOnEvCg2VV8,McCafferty,spotify:track:1p0uYawYeN6HnsdfDomO9g,Beachboy 2,https://open.spotify.com/track/1p0uYawYeN6HnsdfDomO9g,62
spotify:artist:2lRH2dgU5Kk4Bc5phmII4T,LANCO,spotify:track:0Rmi2Bxr4oDWhbcXeY806r,Near Mrs.,https://open.spotify.com/track/0Rmi2Bxr4oDWhbcXeY806r,61
spotify:artist:69lxxQvsfAIoQbB20bEPFC,Philip Glass,spotify:track:02KlZ7THRChORngqPc2Mpz,Philip Glass: String Quartet No.7 (2014),https://open.spotify.com/track/02KlZ7THRChORngqPc2Mpz,67
spotify:artist:4S2yOnmsWW97dT87yVoaSZ,NOFX,spotify:track:1vdGJSqFTWoUjQ7dwuT5lD,Fuck Euphemism,https://open.spotify.com/track/1vdGJSqFTWoUjQ7dwuT5lD,66
spotify:artist:6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,spotify:track:4bL4rG4esEhiUDdAEb7U6A,Lose Lose,https://open.spotify.com/track/4bL4rG4esEhiUDdAEb7U6A,61
spotify:artist:2p0UyoPfYfI76PCStuXfOP,Franz Schubert,spotify:track:6HoLU3A1i8TKnCcOMxXaQ6,"Die Winterreise, Op. 89, D. 911: No. 12, Einsamkeit (Arr. Baritone & String Quartet)",https://open.spotify.com/track/6HoLU3A1i8TKnCcOMxXaQ6,68
spotify:artist:2p0UyoPfYfI76PCStuXfOP,Franz Peter Schubert,spotify:track:0BPL1zE2fhxcihJ3UMsKty,Impromptu op 90 no 2 E Flat Major,https://open.spotify.com/track/0BPL1zE2fhxcihJ3UMsKty,68
spotify:artist:4mwXUEKaW4ftbncf9Hi58l,Tank,spotify:track:1QYobj91l3Zfu2G8x99nPI,Dreamin',https://open.spotify.com/track/1QYobj91l3Zfu2G8x99nPI,62
spotify:artist:3XlIhgydjvC4EniPFZT20j,Trisha Yearwood,spotify:track:0SA1RVvy3x161K2PcW2CSO,Shallow (The Duet with Garth Brooks and Trisha Yearwood),https://open.spotify.com/track/0SA1RVvy3x161K2PcW2CSO,62
spotify:artist:12zbUHbPHL5DGuJtiUfsip,Julien Baker,spotify:track:22u3zisnI1LmCT1jHNdULx,Favor,https://open.spotify.com/track/22u3zisnI1LmCT1jHNdULx,63
spotify:artist:6jDwZUFYUH1dC4xWzOd8QU,Caleb Hyles,spotify:track:7LbAqsgXLBdzXmMEXgCfxc,The Wellerman,https://open.spotify.com/track/7LbAqsgXLBdzXmMEXgCfxc,64
spotify:artist:6jDwZUFYUH1dC4xWzOd8QU,Caleb Hyles,spotify:track:0Gh6D1E5v9TB9g3WmSbN7F,Ultraluminary,https://open.spotify.com/track/0Gh6D1E5v9TB9g3WmSbN7F,64
spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,spotify:track:1uL0GIDj0fYPwPrfHarJED,Social Debris,https://open.spotify.com/track/1uL0GIDj0fYPwPrfHarJED,68
spotify:artist:7185Q95lPFld0aoPqO6e0U,Blue Wednesday,spotify:track:6H74zmY905gEiWHNJ7Y60A,Technical Difficulties,https://open.spotify.com/track/6H74zmY905gEiWHNJ7Y60A,65
spotify:artist:6kqOxJqJ4r4cIlbYR4GbP4,"oh, the joy.",spotify:track:1UV03eAWaonA0Ss28dtTdP,ember glow,https://open.spotify.com/track/1UV03eAWaonA0Ss28dtTdP,64
spotify:artist:5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,spotify:track:7K2zTz0g5mOeGqLGtke00F,Brahms: Rhapsody No. 2,https://open.spotify.com/track/7K2zTz0g5mOeGqLGtke00F,67
spotify:artist:23DYJsw4uSCguIqiTIDtcN,Southside,spotify:track:6sfhbEVmtktM2InDtnyDoR,I THINK SHAWTYS INLOVE,https://open.spotify.com/track/6sfhbEVmtktM2InDtnyDoR,61
spotify:artist:7cjh6y0V9SsyCrWSXTzwOs,RBD,spotify:track:54DkjENyNvP9RFywjNYDV3,Siempre He Estado Aquí (En Vivo),https://open.spotify.com/track/54DkjENyNvP9RFywjNYDV3,75
spotify:artist:1LwjR2mIm78OJRTYdkMLl3,Closed on Sunday,spotify:track:3P10Qggc6DzMiXhP0NF8XR,littleroot town ~ pokémon lofi,https://open.spotify.com/track/3P10Qggc6DzMiXhP0NF8XR,63
spotify:artist:1LwjR2mIm78OJRTYdkMLl3,Closed on Sunday,spotify:track:4kmJS9mKLlTT8PG6UkyeMz,victory celebration (star wars lofi),https://open.spotify.com/track/4kmJS9mKLlTT8PG6UkyeMz,63
spotify:artist:2NUz5P42WqkxilbI8ocN76,Vybz Kartel,spotify:track:2jC9qcJCyp1aVpHG3sn7L0,Pop Style,https://open.spotify.com/track/2jC9qcJCyp1aVpHG3sn7L0,69
spotify:artist:5pmXkV6A8yQdoa64xzvZ0S,Psalm Trees,spotify:track:4vY7wDVjKA7Ib3BDxgIo64,Who Knows,https://open.spotify.com/track/4vY7wDVjKA7Ib3BDxgIo64,64
spotify:artist:0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,spotify:track:1Hnp1eblIw5zvF4BcmcXl0,"Zdes' khorosho ('How Fair This Spot), Op. 21, No. 7",https://open.spotify.com/track/1Hnp1eblIw5zvF4BcmcXl0,66
spotify:artist:1bMkQIx4MpNHLxoylvipdQ,The Worship Initiative,spotify:track:6bgmMkSbwWRMbAIa3MdWo8,The Love of God (Live),https://open.spotify.com/track/6bgmMkSbwWRMbAIa3MdWo8,60
spotify:artist:3zZ88AwlTwfCJkowsFCvLA,Babyface Ray,spotify:track:7wMlprRs553gkozcnhnO00,I Be Goin Hard (Remix),https://open.spotify.com/track/7wMlprRs553gkozcnhnO00,58
spotify:artist:3zZ88AwlTwfCJkowsFCvLA,Babyface Ray,spotify:track:5y2gq3R6UcAdPcYw2nNtiq,I Be Goin Hard (Remix) (Radio Edit),https://open.spotify.com/track/5y2gq3R6UcAdPcYw2nNtiq,58
spotify:artist:0qpRQJnULShIWFKhcW5pce,Joey Trap,spotify:track:6XXM0pXTYyOnAqkpqW8Y3U,BIRDIES,https://open.spotify.com/track/6XXM0pXTYyOnAqkpqW8Y3U,61
spotify:artist:12nEr6QOfSKkiTXjEp8tBB,Koosen,spotify:track:4Sxi4nG2DBlcO87H1sgP2A,Watermelon Sugar,https://open.spotify.com/track/4Sxi4nG2DBlcO87H1sgP2A,74
spotify:artist:4Ws2otunReOa6BbwxxpCt6,Benny Benassi,spotify:track:1wqCgefGSAaJ6bezrlXZvn,Cinema (feat. Gary Go) (Galantis Remix),https://open.spotify.com/track/1wqCgefGSAaJ6bezrlXZvn,69
spotify:artist:5ZcXM1KFH6hhLoBIdgCnap,Miura Jam,spotify:track:7lQXPr3UpSWsWdjIMJA4xY,"Baku (From ""Boruto"")",https://open.spotify.com/track/7lQXPr3UpSWsWdjIMJA4xY,66
spotify:artist:17TFSnqADESRM8BPSaM5aB,Krono,spotify:track:6gZxp4xPFuuewwyI107e00,Twenty One,https://open.spotify.com/track/6gZxp4xPFuuewwyI107e00,70
spotify:artist:3MATPJ9tYbcMhw5VOZrRU6,Summer Salt,spotify:track:4s1FPRm9vD7SFRbfrSJLsK,Baila,https://open.spotify.com/track/4s1FPRm9vD7SFRbfrSJLsK,61
spotify:artist:4o3KrdNrP5TODhuOesqHfR,Dbangz,spotify:track:6B7oU4UtQ5UOIpxElRnlm7,The Source,https://open.spotify.com/track/6B7oU4UtQ5UOIpxElRnlm7,59
spotify:artist:5BhFZpE8kUGZJiKOsYjLQM,Yeek,spotify:track:3Xsmpypmc2DcxQBbmnnrB5,3000 Miles (Baby Baby),https://open.spotify.com/track/3Xsmpypmc2DcxQBbmnnrB5,61
spotify:artist:5XBb04uBpKPWPWC2jXgGqb,Llusion,spotify:track:2smYox7uyoZCKgMHoqfg4X,STAY IN,https://open.spotify.com/track/2smYox7uyoZCKgMHoqfg4X,63
spotify:artist:433MAtNbNMBD9ErZQBBnXb,Shiki-TMNS,spotify:track:6Mw0m5haUU4YaPwcagd8Vz,Senpai Party,https://open.spotify.com/track/6Mw0m5haUU4YaPwcagd8Vz,63
spotify:artist:0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,spotify:track:46ww2w2OsgYCOWADmkLsbK,Angana Morey,https://open.spotify.com/track/46ww2w2OsgYCOWADmkLsbK,77
spotify:artist:3YYbAExunnHv5pW7GUZefk,DC The Don,spotify:track:1B7ypL8hbAhGmQ5ZNq2UPV,Rag3 Kidd,https://open.spotify.com/track/1B7ypL8hbAhGmQ5ZNq2UPV,59
spotify:artist:0wnYgCeP013HkKoOyC5V32,Allie X,spotify:track:4IazlP0NMBXhS1hF6H7et6,GLAM!,https://open.spotify.com/track/4IazlP0NMBXhS1hF6H7et6,64
spotify:artist:3VhKwjUzCzgIJAzpjMBXmQ,Rarin,spotify:track:0BZagFWMAL33p7y6HsL3jT,Switching Sides,https://open.spotify.com/track/0BZagFWMAL33p7y6HsL3jT,66
spotify:artist:5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,spotify:track:2usWPsm3pjbVWQolu2qbxS,"Ashleel (From ""Tuesdays & Fridays"")",https://open.spotify.com/track/2usWPsm3pjbVWQolu2qbxS,78
spotify:artist:5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,spotify:track:3JLpxzAewlb4ah2wi43z6d,"Phone Mein Teri Photo (From ""Tuesdays & Fridays"")",https://open.spotify.com/track/3JLpxzAewlb4ah2wi43z6d,78
spotify:artist:3n6RTmT1sgWeNNCfPyJMw3,Philthy Rich,spotify:track:6vkYdx09I2IasdnT51SPTW,January 30th: Crown The King,https://open.spotify.com/track/6vkYdx09I2IasdnT51SPTW,57
spotify:artist:05TvjXcgQveeF7wh2DBHvp,eli.,spotify:track:2JaoKtAnQIFqQFqeub8wn0,LARA CROFT,https://open.spotify.com/track/2JaoKtAnQIFqQFqeub8wn0,63
spotify:artist:2I9SLklAOG0vdMiUUMNxRl,88GLAM,spotify:track:2kQkKSsZlfdLBPHS3xkymN,Urgent Messages,https://open.spotify.com/track/2kQkKSsZlfdLBPHS3xkymN,62
spotify:artist:0iqgjl0OG3z53PZVIB7ZyD,Víkingur Ólafsson,spotify:track:6Fpu25oZ9OC4lkUz1OecZ4,L'entretien des muses (Hugar Rework (After Jean-Philippe Rameau)),https://open.spotify.com/track/6Fpu25oZ9OC4lkUz1OecZ4,64
spotify:artist:65o6y7GtoXzchyiJB3r9Ur,Penny and Sparrow,spotify:track:5ENzgZNHjorpOKIaNkOoLm,Eloise (UTAH Remix),https://open.spotify.com/track/5ENzgZNHjorpOKIaNkOoLm,59
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:5sOzWq5bc3Dwm5mfFCOMAr,Behind My Eyes (Clockvice Remix),https://open.spotify.com/track/5sOzWq5bc3Dwm5mfFCOMAr,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:5Y8fCKtUmvW0ISjggLGLJK,Behind My Eyes (Vanic Remix),https://open.spotify.com/track/5Y8fCKtUmvW0ISjggLGLJK,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:5SidWZhMs96MKcRHgIZiHA,Dead (Marten Hørger Remix),https://open.spotify.com/track/5SidWZhMs96MKcRHgIZiHA,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:4YO7QVwaHmOGyanaaBzEYr,Good News (INHUMAN Remix),https://open.spotify.com/track/4YO7QVwaHmOGyanaaBzEYr,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:2SD5LGMQRhNIobJBAGGL6F,Good News (Matroda Remix),https://open.spotify.com/track/2SD5LGMQRhNIobJBAGGL6F,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:7m9r3kgTQuc145G9l3GeZS,Good News (Timour Leng Remix),https://open.spotify.com/track/7m9r3kgTQuc145G9l3GeZS,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:6G2OivIRvhsZSHSLZdHDvp,Green Crack (Riot Ten Remix),https://open.spotify.com/track/6G2OivIRvhsZSHSLZdHDvp,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:4DHATlv5A1Gs9pMaWSHDMb,I'm Fine (IMANU Remix),https://open.spotify.com/track/4DHATlv5A1Gs9pMaWSHDMb,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:1mf1h6rK45WeIGWjt0E1tX,Legend (KLOUD Remix),https://open.spotify.com/track/1mf1h6rK45WeIGWjt0E1tX,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:6oZ1jpQQGji8A0AwYAI3ZY,Lord & Master (Gentlemens Club Remix),https://open.spotify.com/track/6oZ1jpQQGji8A0AwYAI3ZY,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:4NBeMVQFIAjXxxtbxftoul,Lord & Master (TYNAN Remix),https://open.spotify.com/track/4NBeMVQFIAjXxxtbxftoul,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:3p0B7F1LkbyF8yFzdgUPy4,Rain (Qrion Remix),https://open.spotify.com/track/3p0B7F1LkbyF8yFzdgUPy4,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:5NNedSEkrEOatqZwyxt7gC,Uebok (Russian Jump Up Mafia Remix),https://open.spotify.com/track/5NNedSEkrEOatqZwyxt7gC,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:1eZlIu9fGWvBBHcCY4JhWD,Uebok (Two Fingers Remix),https://open.spotify.com/track/1eZlIu9fGWvBBHcCY4JhWD,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:6cwBRJuk5f6O4e8Exl6aeI,Uebok (YMIR Remix),https://open.spotify.com/track/6cwBRJuk5f6O4e8Exl6aeI,66
spotify:artist:1fd3fmwlhrDl2U5wbbPQYN,Apashe,spotify:track:6tiRHMms8cOffHsuPnRY9W,Work (SWARM Remix),https://open.spotify.com/track/6tiRHMms8cOffHsuPnRY9W,66
spotify:artist:1hatwkL9sjz45yLimEcQOS,Smyang Piano,spotify:track:4Erabwup720kzB223BSjqn,love is not over,https://open.spotify.com/track/4Erabwup720kzB223BSjqn,64
spotify:artist:5zQsBMuxuacTrhfuDxZreG,Peder B. Helland,spotify:track:3aMzkeBbYbFhrPlkwrQliy,The Elves,https://open.spotify.com/track/3aMzkeBbYbFhrPlkwrQliy,64
spotify:artist:1cutd8e41XvxXnFPOFIxMD,ALLBLACK,spotify:track:2f4XTkGVnMs8mAGCT1AOkh,Don't Get Grabbed (feat. Dom The President),https://open.spotify.com/track/2f4XTkGVnMs8mAGCT1AOkh,58
spotify:artist:48bqPGhLPTuS8gKg3UTtf9,Fabvl,spotify:track:5p7V02HoIxIl5kleCyJTXn,"Demon to a GhxsT (Inspired by ""Demon Slayer"") [feat. Cam Steady]",https://open.spotify.com/track/5p7V02HoIxIl5kleCyJTXn,60
spotify:artist:0dcxj82ddksd6tDDcJgbqo,Thomas Reid,spotify:track:2D3mBe8KbNLDoBf6pAuMAw,before us,https://open.spotify.com/track/2D3mBe8KbNLDoBf6pAuMAw,62
